perception,image_left,image_right,winner
safe,corr_location_0021_forward.jpg,corr_location_0044_rear.jpg,corr_location_0021_forward.jpg
lively,corr_location_0021_forward.jpg,corr_location_0044_rear.jpg,corr_location_0021_forward.jpg
beautiful,corr_location_0021_forward.jpg,corr_location_0044_rear.jpg,corr_location_0021_forward.jpg
wealthy,corr_location_0021_forward.jpg,corr_location_0044_rear.jpg,corr_location_0021_forward.jpg
depressing,corr_location_0021_forward.jpg,corr_location_0044_rear.jpg,corr_location_0044_rear.jpg
boring,corr_location_0021_forward.jpg,corr_location_0044_rear.jpg,corr_location_0044_rear.jpg
safe,corr_location_0049_rear.jpg,corr_location_0026_right.jpg,corr_location_0049_rear.jpg
lively,corr_location_0049_rear.jpg,corr_location_0026_right.jpg,corr_location_0049_rear.jpg
beautiful,corr_location_0049_rear.jpg,corr_location_0026_right.jpg,corr_location_0049_rear.jpg
wealthy,corr_location_0049_rear.jpg,corr_location_0026_right.jpg,corr_location_0049_rear.jpg
depressing,corr_location_0049_rear.jpg,corr_location_0026_right.jpg,corr_location_0026_right.jpg
boring,corr_location_0049_rear.jpg,corr_location_0026_right.jpg,corr_location_0026_right.jpg
safe,corr_location_0025_right.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
lively,corr_location_0025_right.jpg,corr_location_0016_right.jpg,corr_location_0025_right.jpg
beautiful,corr_location_0025_right.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
wealthy,corr_location_0025_right.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
depressing,corr_location_0025_right.jpg,corr_location_0016_right.jpg,corr_location_0025_right.jpg
boring,corr_location_0025_right.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
safe,corr_location_0007_forward.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
lively,corr_location_0007_forward.jpg,corr_location_0016_right.jpg,corr_location_0007_forward.jpg
beautiful,corr_location_0007_forward.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
wealthy,corr_location_0007_forward.jpg,corr_location_0016_right.jpg,corr_location_0007_forward.jpg
depressing,corr_location_0007_forward.jpg,corr_location_0016_right.jpg,corr_location_0007_forward.jpg
boring,corr_location_0007_forward.jpg,corr_location_0016_right.jpg,corr_location_0016_right.jpg
safe,corr_location_0001_rear.jpg,corr_location_0006_forward.jpg,corr_location_0006_forward.jpg
lively,corr_location_0001_rear.jpg,corr_location_0006_forward.jpg,corr_location_0006_forward.jpg
beautiful,corr_location_0001_rear.jpg,corr_location_0006_forward.jpg,corr_location_0001_rear.jpg
wealthy,corr_location_0001_rear.jpg,corr_location_0006_forward.jpg,equal
depressing,corr_location_0001_rear.jpg,corr_location_0006_forward.jpg,corr_location_0001_rear.jpg
boring,corr_location_0001_rear.jpg,corr_location_0006_forward.jpg,corr_location_0001_rear.jpg
safe,corr_location_0029_right.jpg,corr_location_0038_rear.jpg,corr_location_0029_right.jpg
lively,corr_location_0029_right.jpg,corr_location_0038_rear.jpg,corr_location_0038_rear.jpg
beautiful,corr_location_0029_right.jpg,corr_location_0038_rear.jpg,corr_location_0029_right.jpg
wealthy,corr_location_0029_right.jpg,corr_location_0038_rear.jpg,corr_location_0029_right.jpg
depressing,corr_location_0029_right.jpg,corr_location_0038_rear.jpg,corr_location_0038_rear.jpg
boring,corr_location_0029_right.jpg,corr_location_0038_rear.jpg,corr_location_0029_right.jpg
safe,corr_location_0013_right.jpg,corr_location_0026_rear.jpg,corr_location_0026_rear.jpg
lively,corr_location_0013_right.jpg,corr_location_0026_rear.jpg,corr_location_0013_right.jpg
beautiful,corr_location_0013_right.jpg,corr_location_0026_rear.jpg,corr_location_0026_rear.jpg
wealthy,corr_location_0013_right.jpg,corr_location_0026_rear.jpg,corr_location_0026_rear.jpg
depressing,corr_location_0013_right.jpg,corr_location_0026_rear.jpg,corr_location_0013_right.jpg
boring,corr_location_0013_right.jpg,corr_location_0026_rear.jpg,corr_location_0026_rear.jpg
safe,corr_location_0050_left.jpg,corr_location_0039_right.jpg,corr_location_0050_left.jpg
lively,corr_location_0050_left.jpg,corr_location_0039_right.jpg,corr_location_0050_left.jpg
beautiful,corr_location_0050_left.jpg,corr_location_0039_right.jpg,corr_location_0050_left.jpg
wealthy,corr_location_0050_left.jpg,corr_location_0039_right.jpg,corr_location_0050_left.jpg
depressing,corr_location_0050_left.jpg,corr_location_0039_right.jpg,corr_location_0039_right.jpg
boring,corr_location_0050_left.jpg,corr_location_0039_right.jpg,corr_location_0039_right.jpg
safe,corr_location_0009_forward.jpg,corr_location_0006_rear.jpg,corr_location_0006_rear.jpg
lively,corr_location_0009_forward.jpg,corr_location_0006_rear.jpg,corr_location_0006_rear.jpg
beautiful,corr_location_0009_forward.jpg,corr_location_0006_rear.jpg,corr_location_0006_rear.jpg
wealthy,corr_location_0009_forward.jpg,corr_location_0006_rear.jpg,corr_location_0006_rear.jpg
depressing,corr_location_0009_forward.jpg,corr_location_0006_rear.jpg,corr_location_0009_forward.jpg
boring,corr_location_0009_forward.jpg,corr_location_0006_rear.jpg,corr_location_0009_forward.jpg
safe,corr_location_0036_left.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
lively,corr_location_0036_left.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
beautiful,corr_location_0036_left.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
wealthy,corr_location_0036_left.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
depressing,corr_location_0036_left.jpg,corr_location_0028_rear.jpg,corr_location_0036_left.jpg
boring,corr_location_0036_left.jpg,corr_location_0028_rear.jpg,corr_location_0036_left.jpg
safe,corr_location_0011_left.jpg,corr_location_0010_left.jpg,corr_location_0011_left.jpg
lively,corr_location_0011_left.jpg,corr_location_0010_left.jpg,corr_location_0010_left.jpg
beautiful,corr_location_0011_left.jpg,corr_location_0010_left.jpg,corr_location_0011_left.jpg
wealthy,corr_location_0011_left.jpg,corr_location_0010_left.jpg,corr_location_0011_left.jpg
depressing,corr_location_0011_left.jpg,corr_location_0010_left.jpg,corr_location_0010_left.jpg
boring,corr_location_0011_left.jpg,corr_location_0010_left.jpg,corr_location_0011_left.jpg
safe,corr_location_0038_forward.jpg,corr_location_0034_forward.jpg,corr_location_0038_forward.jpg
lively,corr_location_0038_forward.jpg,corr_location_0034_forward.jpg,corr_location_0038_forward.jpg
beautiful,corr_location_0038_forward.jpg,corr_location_0034_forward.jpg,corr_location_0038_forward.jpg
wealthy,corr_location_0038_forward.jpg,corr_location_0034_forward.jpg,corr_location_0038_forward.jpg
depressing,corr_location_0038_forward.jpg,corr_location_0034_forward.jpg,corr_location_0034_forward.jpg
boring,corr_location_0038_forward.jpg,corr_location_0034_forward.jpg,corr_location_0034_forward.jpg
safe,corr_location_0030_forward.jpg,corr_location_0032_left.jpg,corr_location_0030_forward.jpg
lively,corr_location_0030_forward.jpg,corr_location_0032_left.jpg,corr_location_0030_forward.jpg
beautiful,corr_location_0030_forward.jpg,corr_location_0032_left.jpg,corr_location_0030_forward.jpg
wealthy,corr_location_0030_forward.jpg,corr_location_0032_left.jpg,corr_location_0030_forward.jpg
depressing,corr_location_0030_forward.jpg,corr_location_0032_left.jpg,corr_location_0032_left.jpg
boring,corr_location_0030_forward.jpg,corr_location_0032_left.jpg,corr_location_0032_left.jpg
safe,corr_location_0042_rear.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
lively,corr_location_0042_rear.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
beautiful,corr_location_0042_rear.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
wealthy,corr_location_0042_rear.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
depressing,corr_location_0042_rear.jpg,corr_location_0038_left.jpg,corr_location_0042_rear.jpg
boring,corr_location_0042_rear.jpg,corr_location_0038_left.jpg,corr_location_0042_rear.jpg
safe,corr_location_0026_left.jpg,corr_location_0030_right.jpg,corr_location_0030_right.jpg
lively,corr_location_0026_left.jpg,corr_location_0030_right.jpg,corr_location_0030_right.jpg
beautiful,corr_location_0026_left.jpg,corr_location_0030_right.jpg,corr_location_0030_right.jpg
wealthy,corr_location_0026_left.jpg,corr_location_0030_right.jpg,corr_location_0030_right.jpg
depressing,corr_location_0026_left.jpg,corr_location_0030_right.jpg,corr_location_0026_left.jpg
boring,corr_location_0026_left.jpg,corr_location_0030_right.jpg,corr_location_0026_left.jpg
safe,corr_location_0036_rear.jpg,corr_location_0043_rear.jpg,corr_location_0036_rear.jpg
lively,corr_location_0036_rear.jpg,corr_location_0043_rear.jpg,corr_location_0036_rear.jpg
beautiful,corr_location_0036_rear.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
wealthy,corr_location_0036_rear.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
depressing,corr_location_0036_rear.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
boring,corr_location_0036_rear.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
safe,corr_location_0042_left.jpg,corr_location_0013_left.jpg,corr_location_0042_left.jpg
lively,corr_location_0042_left.jpg,corr_location_0013_left.jpg,corr_location_0042_left.jpg
beautiful,corr_location_0042_left.jpg,corr_location_0013_left.jpg,corr_location_0042_left.jpg
wealthy,corr_location_0042_left.jpg,corr_location_0013_left.jpg,corr_location_0042_left.jpg
depressing,corr_location_0042_left.jpg,corr_location_0013_left.jpg,corr_location_0013_left.jpg
boring,corr_location_0042_left.jpg,corr_location_0013_left.jpg,corr_location_0013_left.jpg
safe,corr_location_0003_right.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
lively,corr_location_0003_right.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
beautiful,corr_location_0003_right.jpg,corr_location_0040_rear.jpg,corr_location_0003_right.jpg
wealthy,corr_location_0003_right.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
depressing,corr_location_0003_right.jpg,corr_location_0040_rear.jpg,corr_location_0003_right.jpg
boring,corr_location_0003_right.jpg,corr_location_0040_rear.jpg,corr_location_0003_right.jpg
safe,corr_location_0043_right.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
lively,corr_location_0043_right.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
beautiful,corr_location_0043_right.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
wealthy,corr_location_0043_right.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
depressing,corr_location_0043_right.jpg,corr_location_0038_left.jpg,corr_location_0043_right.jpg
boring,corr_location_0043_right.jpg,corr_location_0038_left.jpg,corr_location_0043_right.jpg
safe,corr_location_0010_rear.jpg,corr_location_0005_rear.jpg,corr_location_0005_rear.jpg
lively,corr_location_0010_rear.jpg,corr_location_0005_rear.jpg,corr_location_0010_rear.jpg
beautiful,corr_location_0010_rear.jpg,corr_location_0005_rear.jpg,corr_location_0005_rear.jpg
wealthy,corr_location_0010_rear.jpg,corr_location_0005_rear.jpg,corr_location_0010_rear.jpg
depressing,corr_location_0010_rear.jpg,corr_location_0005_rear.jpg,corr_location_0010_rear.jpg
boring,corr_location_0010_rear.jpg,corr_location_0005_rear.jpg,corr_location_0005_rear.jpg
safe,corr_location_0012_left.jpg,corr_location_0003_rear.jpg,corr_location_0003_rear.jpg
lively,corr_location_0012_left.jpg,corr_location_0003_rear.jpg,corr_location_0003_rear.jpg
beautiful,corr_location_0012_left.jpg,corr_location_0003_rear.jpg,corr_location_0003_rear.jpg
wealthy,corr_location_0012_left.jpg,corr_location_0003_rear.jpg,corr_location_0003_rear.jpg
depressing,corr_location_0012_left.jpg,corr_location_0003_rear.jpg,corr_location_0012_left.jpg
boring,corr_location_0012_left.jpg,corr_location_0003_rear.jpg,corr_location_0012_left.jpg
safe,corr_location_0030_right.jpg,corr_location_0049_left.jpg,corr_location_0030_right.jpg
lively,corr_location_0030_right.jpg,corr_location_0049_left.jpg,corr_location_0030_right.jpg
beautiful,corr_location_0030_right.jpg,corr_location_0049_left.jpg,corr_location_0030_right.jpg
wealthy,corr_location_0030_right.jpg,corr_location_0049_left.jpg,corr_location_0030_right.jpg
depressing,corr_location_0030_right.jpg,corr_location_0049_left.jpg,corr_location_0049_left.jpg
boring,corr_location_0030_right.jpg,corr_location_0049_left.jpg,corr_location_0049_left.jpg
safe,corr_location_0035_right.jpg,corr_location_0013_rear.jpg,corr_location_0035_right.jpg
lively,corr_location_0035_right.jpg,corr_location_0013_rear.jpg,corr_location_0035_right.jpg
beautiful,corr_location_0035_right.jpg,corr_location_0013_rear.jpg,corr_location_0035_right.jpg
wealthy,corr_location_0035_right.jpg,corr_location_0013_rear.jpg,corr_location_0035_right.jpg
depressing,corr_location_0035_right.jpg,corr_location_0013_rear.jpg,corr_location_0013_rear.jpg
boring,corr_location_0035_right.jpg,corr_location_0013_rear.jpg,corr_location_0013_rear.jpg
safe,corr_location_0041_left.jpg,corr_location_0040_rear.jpg,corr_location_0041_left.jpg
lively,corr_location_0041_left.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
beautiful,corr_location_0041_left.jpg,corr_location_0040_rear.jpg,corr_location_0041_left.jpg
wealthy,corr_location_0041_left.jpg,corr_location_0040_rear.jpg,corr_location_0041_left.jpg
depressing,corr_location_0041_left.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
boring,corr_location_0041_left.jpg,corr_location_0040_rear.jpg,corr_location_0041_left.jpg
safe,corr_location_0031_rear.jpg,corr_location_0013_rear.jpg,corr_location_0031_rear.jpg
lively,corr_location_0031_rear.jpg,corr_location_0013_rear.jpg,corr_location_0031_rear.jpg
beautiful,corr_location_0031_rear.jpg,corr_location_0013_rear.jpg,corr_location_0031_rear.jpg
wealthy,corr_location_0031_rear.jpg,corr_location_0013_rear.jpg,corr_location_0031_rear.jpg
depressing,corr_location_0031_rear.jpg,corr_location_0013_rear.jpg,corr_location_0013_rear.jpg
boring,corr_location_0031_rear.jpg,corr_location_0013_rear.jpg,corr_location_0013_rear.jpg
safe,corr_location_0021_forward.jpg,corr_location_0007_forward.jpg,corr_location_0021_forward.jpg
lively,corr_location_0021_forward.jpg,corr_location_0007_forward.jpg,corr_location_0021_forward.jpg
beautiful,corr_location_0021_forward.jpg,corr_location_0007_forward.jpg,corr_location_0021_forward.jpg
wealthy,corr_location_0021_forward.jpg,corr_location_0007_forward.jpg,corr_location_0021_forward.jpg
depressing,corr_location_0021_forward.jpg,corr_location_0007_forward.jpg,corr_location_0007_forward.jpg
boring,corr_location_0021_forward.jpg,corr_location_0007_forward.jpg,corr_location_0007_forward.jpg
safe,corr_location_0019_forward.jpg,corr_location_0044_right.jpg,corr_location_0044_right.jpg
lively,corr_location_0019_forward.jpg,corr_location_0044_right.jpg,equal
beautiful,corr_location_0019_forward.jpg,corr_location_0044_right.jpg,corr_location_0044_right.jpg
wealthy,corr_location_0019_forward.jpg,corr_location_0044_right.jpg,corr_location_0044_right.jpg
depressing,corr_location_0019_forward.jpg,corr_location_0044_right.jpg,corr_location_0019_forward.jpg
boring,corr_location_0019_forward.jpg,corr_location_0044_right.jpg,equal
safe,corr_location_0027_rear.jpg,corr_location_0013_left.jpg,corr_location_0027_rear.jpg
lively,corr_location_0027_rear.jpg,corr_location_0013_left.jpg,corr_location_0013_left.jpg
beautiful,corr_location_0027_rear.jpg,corr_location_0013_left.jpg,corr_location_0027_rear.jpg
wealthy,corr_location_0027_rear.jpg,corr_location_0013_left.jpg,corr_location_0027_rear.jpg
depressing,corr_location_0027_rear.jpg,corr_location_0013_left.jpg,corr_location_0013_left.jpg
boring,corr_location_0027_rear.jpg,corr_location_0013_left.jpg,corr_location_0027_rear.jpg
safe,corr_location_0027_forward.jpg,corr_location_0035_forward.jpg,corr_location_0027_forward.jpg
lively,corr_location_0027_forward.jpg,corr_location_0035_forward.jpg,corr_location_0035_forward.jpg
beautiful,corr_location_0027_forward.jpg,corr_location_0035_forward.jpg,corr_location_0027_forward.jpg
wealthy,corr_location_0027_forward.jpg,corr_location_0035_forward.jpg,corr_location_0027_forward.jpg
depressing,corr_location_0027_forward.jpg,corr_location_0035_forward.jpg,corr_location_0035_forward.jpg
boring,corr_location_0027_forward.jpg,corr_location_0035_forward.jpg,corr_location_0027_forward.jpg
safe,corr_location_0033_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
lively,corr_location_0033_rear.jpg,corr_location_0024_left.jpg,corr_location_0033_rear.jpg
beautiful,corr_location_0033_rear.jpg,corr_location_0024_left.jpg,corr_location_0033_rear.jpg
wealthy,corr_location_0033_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
depressing,corr_location_0033_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
boring,corr_location_0033_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
safe,corr_location_0032_rear.jpg,corr_location_0049_rear.jpg,corr_location_0049_rear.jpg
lively,corr_location_0032_rear.jpg,corr_location_0049_rear.jpg,corr_location_0032_rear.jpg
beautiful,corr_location_0032_rear.jpg,corr_location_0049_rear.jpg,corr_location_0049_rear.jpg
